,origin_crs,Count
1379,PTC,606
1380,PTR,612
1381,PUL,571
1382,PUO,588
1383,PUR,588
1384,PUT,582
1385,PWY,642
1386,PYN,238
1387,PYT,519
1388,QBR,523
1389,QPW,575
1390,QRB,600
1391,QRP,582
1392,QUI,222
1393,RAD,761
1394,RAI,543
1395,RAM,520
1396,RAU,778
1397,RAV,410
1398,RAY,606
1399,RBR,538
1400,RCC,337
1401,RCD,502
1402,RCE,337
1403,RDA,645
1404,RDB,595
1405,RDC,789
1406,RDD,588
1407,RDF,635
1408,RDG,738
1409,RDH,556
1410,RDM,267
1411,RDN,514
1412,RDS,472
1413,RDT,550
1414,RDW,738
1415,REC,579
1416,RED,238
1417,REE,679
1418,REI,556
1419,RET,729
1420,RFD,532
1421,RFY,502
1422,RGL,591
1423,RGT,787
1424,RGW,527
1425,RHD,370
1426,RHM,588
1427,RIC,656
1428,RID,654
1429,RIL,513
1430,RIS,527
1431,RKT,779
1432,RLG,532
1433,RLN,597
1434,RMC,664
1435,RMD,595
1436,RMF,580
1437,RML,510
1438,RNF,513
1439,RNH,515
1440,RNM,578
1441,RNR,684
1442,ROB,513
1443,ROC,222
1444,ROE,573
1445,ROL,777
1446,ROM,600
1447,ROO,465
1448,ROW,793
1449,RRB,514
1450,RSG,513
1451,RSH,510
1452,RTR,543
1453,RUE,490
1454,RUF,523
1455,RUG,776
1456,RUN,528
1457,RUS,289
1458,RVB,581
1459,RVN,408
1460,RWC,476
1461,RYD,489
1462,RYE,531
1463,RYH,585
1464,RYN,585
1465,RYR,482
1466,RYS,682
1467,SAA,529
1468,SAB,435
1469,SAC,550
1470,SAD,793
1471,SAE,408
1472,SAF,564
1473,SAH,691
1474,SAJ,583
1475,SAL,606
1476,SAM,479
1477,SAN,435
1478,SAR,645
1479,SAS,517
1480,SAT,575
1481,SAU,266
1482,SAV,791
1483,SAW,606
1484,SAX,699
1485,SAY,573
1486,SBE,401
1487,SBF,275
1488,SBJ,791
1489,SBK,338
1490,SBM,582
1491,SBP,572
1492,SBS,364
1493,SBT,791
1494,SBU,580
1495,SBV,263
1496,SBY,452
1497,SCA,352
1498,SCF,792
1499,SCG,573
1500,SCR,222
1501,SCS,334
1502,SCU,596
1503,SCY,590
1504,SDA,529
1505,SDB,527
1506,SDC,570
1507,SDE,581
1508,SDG,520
1509,SDH,573
1510,SDL,513
1511,SDN,595
1512,SDP,256
1513,SDR,735
1514,SDW,521
1515,SDY,717
1516,SEA,270
1517,SEB,264
1518,SEC,338
1519,SED,733
1520,SEE,555
1521,SEF,555
1522,SEG,541
1523,SEH,553
1524,SEL,410
1525,SEM,352
1526,SEN,769
1527,SER,222
1528,SES,434
1529,SET,370
